Actual,Predicted
5.652,6.9671636
1.0008,-0.15311143
3.9474,3.6343646
103.9992,152.6764
141.1644,124.09475
4.0995,5.8360186
2.5488,2.224802
32.5008,28.130661
14.2758,14.175331
8.4888,6.781949
213.7044,236.4996
7.5992,5.877759
287.982,122.13129
112.4064,121.53547
3.7743,1.8956882
20.1558,7.6110663
22.3776,13.995469
12.2328,18.134
0.584,1.4808327
4.6228,6.0214224
1.3583,3.705225
-29.4368,-13.605008
11.1384,9.911841
3.4357,3.9820447
52.688,38.143703
14.7582,17.451874
10.0282,11.637786
11.891,11.483128
-8.5068,6.7205997
4.5882,2.5266523
4.536,6.0214224
6.372,-3.6924124
-26.2476,-23.849844
15.5288,16.681276
-14.7708,-12.335209
4.4541,8.206337
-2.6025,-0.12705672
2.464,1.8361725
52.38,51.355858
133.152,149.90552
258.696,174.90887
10.449,8.64358
12.744,13.112725
15.594,15.872578
62.1376,53.82922
-28.224,-35.986942
14.651,14.148273
6.4128,7.2732735
-124.431,-62.485054
0.3024,4.3166423
20.5764,18.057161
9.534,7.029641
-10.1178,-14.781187
0.0,7.3245654
-107.9928,-92.76988
-166.3935,-147.67319
225.6,226.0067
7.7728,10.166368
-2.22,-5.526137
-14.6958,-14.942096
49.4376,69.21782
19.3984,13.880694
-37.7332,-15.55929
6.0368,7.037592
225.264,214.13478
3.798,5.330246
0.6786,2.4241278
1.0287,4.534956
11.592,7.7761297
2.0358,2.47315
91.056,89.42424
0.3384,1.4750282
2.338,5.0326185
4.2294,6.713103
19.9746,22.482084
1.0731,3.6913857
5.6644,6.7842045
43.9956,26.788733
93.884,83.48363
57.4938,40.05065
81.583,121.40336
-264.9208,-301.49353
12.6077,15.208021
1.4406,3.8806717
224.424,496.16086
24.9132,18.409674
25.1225,25.623325
78.6828,72.3696
99.9408,98.09862
10.224,10.87922
3.888,3.871722
9.3312,10.085345
6.567,7.6526637
-24.189,-22.854004
-6.4233,6.7205997
196.686,70.87139
244.2496,215.96127
-135.087,-127.25508
8.3958,7.5118155
115.5528,98.54524
-1.0196,-16.77745
130.7581,81.42347
42.0256,43.567112
20.539,20.189716
51.75,54.67127
3.3785,4.6643033
-128.2388,-112.1132
13.455,14.148273
8.2156,8.643625
44.8896,49.119717
40.1702,38.929607
0.4068,7.9375606
-7.5168,-7.174954
10.4148,10.38528
1.7136,1.996105
86.3892,57.63893
2.4174,-1.873152
17.6673,15.906376
12.4416,12.598584
1.7472,2.714952
41.88,117.705734
-8.5794,-36.86285
49.105,51.782032
10.3936,7.594774
33.3172,31.724337
-8.532,-14.763001
30.2112,27.344173
16.8,13.590706
5.1012,5.6864076
34.9965,26.788733
30.4776,51.12017
2.6496,3.7602732
17.745,44.990105
-42.9516,-17.311312
6.4128,7.2732735
5.5,6.5081477
6.0736,7.9222417
63.7392,65.38876
141.723,47.919243
4.6644,6.131133
-2.6997,7.6110663
-31.6,35.225437
-36.4704,14.576304
2.73,4.534956
19.8254,19.073774
32.4342,-13.734976
314.0384,244.41676
28.896,24.73623
12.5118,10.045495
9.5418,5.8158536
13.734,10.587275
3.7408,3.6161022
-29.0073,-26.0419
5.79,7.405876
375.735,230.15921
82.497,129.57509
-3.788,-5.170663
9.3624,10.436955
8.733,7.704541
161.9919,94.054276
-6.54,-14.07541
114.96,98.576324
0.7425,1.052784
1.3365,2.6324303
3.0558,3.3813572
23.5116,23.171434
5.4896,4.3156805
19.9665,17.029066
3.462,4.317609
350.9082,340.82037
-3.168,-3.7958126
7.8792,5.429338
0.1191,2.7890265
-20.3322,-21.268257
0.6408,1.4857633
7.4368,3.3715768
13.132,16.08703
373.779,468.75623
2.7944,3.8099465
5.8891,6.9671636
6.7966,7.40424
-1.0656,-16.392672
5.7753,-1.920126
-13.993,-12.5608
53.982,57.905746
-12.9122,8.977727
3.0368,4.3156805
-249.3216,-352.28574
13.7193,17.299353
9.6957,12.28496
4.2,3.5307376
-6.0768,-6.67947
214.164,105.37251
41.1332,42.057228
29.985,28.237684
6.2208,7.261611
49.4982,69.58486
3.6432,2.9696758
137.54,70.78411
240.2649,197.18552
247.996,206.75151
13.9986,17.299353
2.3406,5.157194
6.8908,5.506241
517.4793,600.22687
95.76,57.63893
68.8464,82.161476
4.8804,6.2765474
7.9218,10.507839
43.2234,87.23548
49.2723,125.89947
371.316,301.02466
26.9304,24.094604
-47.0304,-44.715885
126.3942,126.34108
9.6657,9.7020855
-40.4712,-44.715885
16.6568,15.56871
3.9248,3.6711283
68.976,64.23818
-86.0586,-49.05414
6.972,7.5662785
12.504,-15.806226
5.1294,4.6033964
2.6928,4.3462267
36.852,26.788733
4.9248,6.131133
4.4892,5.483656
2.7168,3.0139275
3.21,4.6009326
5.796,5.9905477
15.9425,14.493683
3.5529,4.383642
81.5949,42.438366
0.5432,11.342082
-31.647,-10.943914
5.544,5.329293
8.7145,-6.670048
38.5722,-22.366987
-40.6504,-34.150177
13.0112,18.134
1.2528,1.285954
29.673,27.939959
0.0,3.5158796
17.76,11.107488
11.703,12.298083
0.9856,1.4750282
7.2576,7.1699977
8.554,9.849972
-6.188,-12.636959
3.6288,4.6501164
5.5616,-1.5255713
282.2092,182.82918
119.2,121.60607
18.4604,18.933277
1.9089,3.2869003
8.799,12.911692
76.6395,57.68801
10.3168,13.255101
-7.476,-8.612398
70.196,68.90035
5.07,3.7212365
144.5157,120.80098
1.3416,2.7279828
10.896,11.08379
41.706,30.23333
2.772,3.4836283
146.79,103.41366
5.4432,5.6864076
15.552,15.814672
58.66,59.435276
-34.3148,-33.590237
62.8075,57.30471
65.9934,22.947565
51.996,51.12017
10.7996,10.699812
10.5072,7.908211
4.3176,6.7928295
41.0216,39.62091
17.3376,12.899077
5.3116,2.9063647
10.881,12.28496
0.0,-58.834618
33.995,37.33296
6.3504,7.261611
-3.3488,-3.671046
66.7152,98.61808
133.152,123.046585
-1.7772,3.5654736
19.656,22.523188
178.901,109.94172
21.591,17.27907
4.6764,13.260127
5.55,6.345613
1.6704,2.47315
-4.1712,-4.319235
5.2164,4.722072
-13.167,-10.047697
7.5762,-1.2275512
171.93,108.57197
1.728,2.7279828
14.1246,12.518962
-145.3508,-223.44026
12.7764,4.7798634
7.4496,7.9304705
6.8714,6.6548443
1.512,3.6470366
-24.9984,-23.909113
-386.3916,-257.98608
15.3522,7.594107
624.9875,361.34692
10.098,8.06505
41.7564,43.37718
147.475,178.13168
185.997,123.31282
-407.682,-407.53305
20.1584,19.599585
6.7482,7.6988006
0.9512,2.7161522
20.7328,17.65108
-131.7168,-120.5362
20.7675,16.57879
9.92,12.603452
5.5755,6.294174
15.9348,13.398855
-0.7566,-4.6769695
8.7168,14.01333
762.594,660.9959
1.7901,2.800373
2.6811,-2.2901788
-87.6672,50.648853
10.8558,9.681305
4.57,5.614899
113.6394,84.91729
4.42,3.7212365
8.352,8.9918995
-31.9936,17.36294
-42.4926,-89.29459
314.8418,310.6362
20.0851,17.84301
5.6316,6.3577905
5.193,6.4511023
7.9378,5.9783483
4.4856,6.8183165
13.608,12.0254965
-100.92,-93.41437
1.9926,2.2404335
2.598,2.5266523
9.072,8.55316
1.0738,2.4241278
27.2412,28.0312
-22.948,-38.619976
12.1149,6.9512486
-6.0196,-45.867386
-12.9568,8.520706
151.47,145.0032
10.395,11.637786
5.6956,4.3146996
6.2244,5.291507
9.8784,10.082977
-21.0686,-3.7825902
-4.7625,-5.1186957
5.2626,4.5180917
-2.6997,7.3655257
12.3234,11.892822
35.9976,43.31359
-337.806,59.052444
3.348,13.720091
2.5592,4.534956
33.0288,16.297075
-30.588,-34.753075
1.0208,2.7161522
15.2225,15.453302
18.5274,13.880694
56.55,48.563225
8.9206,10.082444
-157.9383,-173.98076
3.8844,3.9050496
45.7704,48.592396
-13.93,-18.980757
0.8288,2.1007633
0.864,1.3284527
-18.1068,8.309875
9.3228,8.390854
8.9544,8.505173
16.0928,15.849668
6.465,23.519445
-6.8992,-7.131381
-182.637,77.78176
2.6892,4.1350045
0.8688,2.1007633
6.888,7.5662785
215.9892,137.29588
0.5299,15.467399
-5.264,4.836497
65.435,35.716244
274.491,278.19196
-2.2134,3.4763708
-4.5396,-6.8406496
11.68,10.810188
481.47,465.8685
32.6704,27.233927
323.946,302.87372
5.2164,4.722072
81.921,76.234795
185.2578,143.01134
-5.784,-5.455179
2.6961,1.1637981
19.872,17.067541
22.6782,34.569252
21.9492,26.328928
-7.17,3.3844845
0.833,2.638456
5.6,3.4523814
9.3024,4.396658
2.9304,-1.3622282
11.4296,4.4308066
6.2208,7.261611
41.1208,33.945675
42.1314,35.581978
6.8768,5.4015193
-5.037,-5.403213
13.071,8.625937
17.334,18.74237
100.24,134.3372
8.8624,7.504545
19.7934,9.125553
-15.44,-13.630321
60.356,175.38551
0.864,8.148323
13.4865,13.813365
3.0096,3.2612262
18.1176,7.643055
12.285,12.001745
18.09,17.98649
6.552,7.4768295
-15.4188,-9.37593
-9.5568,-8.457425
5.9364,6.4511023
33.9388,32.341167
38.038,28.00461
-57.7566,-57.768906
100.9113,92.92881
-54.588,-15.806226
-8.1096,-7.4375696
3.4496,3.1396916
38.9975,65.02696
7.79,7.677993
0.1134,3.3799274
29.95,13.157094
28.7856,16.902437
1.4742,2.7279828
36.294,96.564606
4.4352,4.586989
-9.153,5.2442613
19.6305,-22.366987
31.4895,39.435215
105.468,61.93613
57.358,48.81572
3.6288,4.6501164
73.41,64.55
9.9652,8.555417
3.4776,3.2731614
-3.0396,-5.71634
-1.049,-4.593525
3.2944,2.2806828
3.8655,32.56224
82.992,63.253727
-22.7964,-21.677132
3.8864,7.133653
46.602,34.01134
-108.2662,-58.756886
-3.2392,-20.388426
15.0384,13.50006
37.0782,35.742058
-92.6955,-73.24099
6.066,5.6864076
24.0688,16.486065
0.546,1.4857633
1.3536,3.3739014
2.7279,26.799694
3.556,2.539866
98.5248,102.68139
39.0824,40.434998
10.7424,10.475185
3.024,3.838318
50.4426,46.605083
1.1556,1.9716345
29.372,24.73623
57.385,52.824863
3.1212,2.8818324
34.9965,51.12017
-12.196,7.5119653
-10.9188,7.6110663
10.0116,9.173891
0.444,1.7425592
15.2208,11.55681
9.072,7.759184
22.2264,21.621483
4.0776,17.770414
10.3936,9.210616
7.5992,7.35697
-1.3248,-0.80854726
8.0548,10.686024
3.6796,15.514375
93.5948,99.511086
-4.577,-5.379573
-50.098,-44.64033
3.2224,2.812365
11.025,8.740935
19.0848,8.439174
0.5998,7.5118155
-225.0976,-202.32698
9.7164,26.75145
7.4376,23.935102
-11.52,-10.047697
-6.549,98.03343
252.59,237.26817
12.8744,-0.05262712
1.1946,4.3147626
334.1142,244.26715
-9.56,5.2066655
67.2742,54.290962
28.217,28.110516
1.0842,2.7161522
10.312,28.032127
41.88,102.47477
0.2016,3.6919284
-20.7846,7.541987
-110.49,60.055584
37.764,28.947113
-7.396,-14.92178
48.5392,49.813015
8.7032,7.448389
97.2,76.20314
-2.2878,-5.71634
4.5657,2.6586616
3.14,4.613915
14.1426,11.4825535
5.6112,5.6864076
-26.196,9.058549
12.9129,13.616701
20.724,9.848127
88.053,52.1611
6.7966,7.181343
4.6812,6.2765474
45.9754,43.255108
36.9873,37.33296
3.4686,4.1678853
33.5888,36.0049
48.9516,10.377873
0.0,4.488831
15.6078,12.310148
10.4496,6.7291527
-9.1788,-14.723769
153.0819,144.78085
54.04,48.068096
-48.1194,-57.152664
20.1656,17.978912
-105.69,-89.91404
-6.952,-8.618799
2.786,3.0831666
0.2996,1.3990456
17.3488,12.899077
56.196,2.5751681
3.0212,4.762972
27.7182,30.219406
8.7906,9.264525
-75.5958,68.67179
352.3065,303.1093
72.358,58.15227
6.4206,7.766744
10.3936,33.3652
-378.4,-347.9803
30.0234,62.697258
8.085,10.888239
9.1785,8.186755
14.4354,12.720064
7.2576,7.1699977
10.3974,9.06945
86.3892,57.63893
51.4975,86.70534
20.6816,18.694794
1.168,1.713777
30.9918,27.228613
31.0912,42.206825
